"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"LRRN3",91.2442379254252,1.02533556705687,0.119536420102852,8.57759974888536,9.68733612104905e-18,1.87501993351214e-16,"UP"
"ABCD2",77.490037507633,1.5638049980971,0.0849057846935651,18.4181207881307,9.40110809544095e-76,1.21475283638746e-73,"UP"
"NA.27",NA,NA,NA,NA,NA,NA,NA
"NA.28",NA,NA,NA,NA,NA,NA,NA
"C1QB",11942.9481425453,1.53302839534903,0.082896022074267,18.4933891517205,2.33412799725482e-76,3.05819735360603e-74,"UP"
"C1QA",9845.93065500214,1.49586933879354,0.0778122504732077,19.224085278302,2.32706339882849e-82,3.9279153009415e-80,"UP"
"OLR1",1659.97898718579,1.17089041880861,0.107523174416508,10.8896563476909,1.29126595107042e-27,3.84628916681327e-26,"UP"
"SAA1",808.187295485054,1.18337796312722,0.181744175739719,6.51122908511782,7.45383646902924e-11,6.83913222741096e-10,"UP"
"NRROS",408.122844753535,1.00360051863653,0.0666111866983389,15.0665461520979,2.68802664997703e-51,1.640484277328e-49,"UP"
"TLR10",202.464369728954,1.70461530462812,0.110678434653848,15.4015125887838,1.59885162871808e-53,1.04741552851965e-51,"UP"
"ZNF80",10.6714636508419,1.65102184434012,0.125599090957349,13.1451735180214,1.81388953450465e-39,7.88515877458912e-38,"UP"
"CMKLR1",1034.41429402457,1.40264536195616,0.0757216477883013,18.5237036293453,1.32967296203652e-76,1.80527192874756e-74,"UP"
"ADGRE1",108.762358736139,1.45680063323141,0.120666669869998,12.0729331040702,1.46806751152297e-33,5.27940746562273e-32,"UP"
"DNAH12",164.055054566074,1.01852557616289,0.176515533179416,5.77017533707716,7.91890935204983e-09,5.20591879368441e-08,"UP"
"TBC1D10C",647.248311450498,1.47590901007498,0.0749084138739467,19.7028468999302,2.03829959949549e-86,3.8968960506273e-84,"UP"
"LRRC25",501.658116815471,1.18002981822428,0.0713220331178845,16.5450950658385,1.73690351968847e-61,1.49278093325152e-59,"UP"
"CCDC197",0.889336313895752,1.0814527624676,0.241962736994802,4.46950127899585,7.8402190392512e-06,2.90764734598991e-05,"UP"
"GAPT",135.261935112246,1.35573437779005,0.0896887553534278,15.1159905436043,1.27046192672731e-51,7.85589922744648e-50,"UP"
"ZNF683",198.848060506553,1.81677294818245,0.12416631664648,14.6317696880311,1.76145153546688e-48,9.91067746802024e-47,"UP"
"HSF5",5.15817235309494,1.44897728270476,0.103932170287201,13.9415666843166,3.54081455630819e-44,1.78815907080836e-42,"UP"
"NA.29",NA,NA,NA,NA,NA,NA,NA
"SAMD9L",2256.88013134142,1.01003205717198,0.0845373799752158,11.9477568085041,6.67013520254793e-33,2.36688737035868e-31,"UP"
"UBE2U",6.55512038620215,1.22547592250591,0.303552131299155,4.03711849184212,5.41117416049598e-05,0.000170699304906068,"UP"
"CD19",224.27031718764,1.56208697541468,0.123854170553157,12.6123082366794,1.80624232665141e-36,7.21572627550975e-35,"UP"
"OR2B11",3.26665637999707,1.02104175754388,0.142866522752622,7.14682304763479,8.88092380452191e-13,1.05112437398309e-11,"UP"
"CD163",4512.3144582041,1.4080984583792,0.0984997700347607,14.2954491963005,2.33593666219914e-46,1.23633077127014e-44,"UP"
"KCNJ10",85.2200198072212,1.43025193591371,0.129101576713446,11.0785009162847,1.59521017598687e-28,4.89964882906394e-27,"UP"
"CD28",264.686403301698,1.40668835971965,0.0729335955013628,19.2872482159934,6.87357929176176e-83,1.19243871861526e-80,"UP"
"NA.30",NA,NA,NA,NA,NA,NA,NA
"ERICH3",215.596586021798,1.09629638681229,0.222836531425987,4.91973367112124,8.66620516064208e-07,3.89376546498297e-06,"UP"
"GIMAP7",634.425883964909,1.33834722588242,0.0620070332594239,21.5837971199664,2.55038952114482e-103,1.11125809460859e-100,"UP"
"HLA-DQB1",12774.9567112773,1.08193045354445,0.104807913816596,10.3229843448437,5.54716362522538e-25,1.52392459944608e-23,"UP"
"CIITA",2700.98907063229,1.18741850690867,0.0830762580315721,14.293114965017,2.41558344203294e-46,1.27488370056139e-44,"UP"
"FCER1A",305.984702653021,1.0126110166768,0.165375443401071,6.12310386507022,9.17698293701761e-10,7.00651802395933e-09,"UP"
"CCR8",45.2672289320078,1.38759679234618,0.088633573098695,15.6554310498243,3.05039444136271e-55,2.10118346519749e-53,"UP"
"TMEM150B",159.852177021831,1.26044038148039,0.0907355461133004,13.891362707031,7.14626525529481e-44,3.56096877189371e-42,"UP"
"SEPTIN1",441.199543897534,1.18181169158925,0.0701548217907917,16.8457657139166,1.12700716019417e-63,1.0350787330097e-61,"UP"
"SERTM1",20.015729547984,1.16601137476283,0.239177292764164,4.87509228525533,1.08757599982278e-06,4.79454680768933e-06,"UP"
"KCNE1",42.0825763763835,1.12973465385031,0.123286607235519,9.16348238614546,5.02490096729208e-20,1.11548038534579e-18,"UP"
"FUT7",42.547966504292,1.51629738884899,0.0919697971416227,16.4869058753502,4.55695424962013e-61,3.84590517211183e-59,"UP"
"PRF1",812.337948972623,1.41901645315931,0.092505426675455,15.3398184750585,4.14352016689858e-53,2.68626276287238e-51,"UP"
"FCRL6",105.37295345361,1.24361659202319,0.0951306954120065,13.0727162945372,4.71512768033588e-39,2.02620716098103e-37,"UP"
"OR52N4",6.78241464117074,1.17443129753621,0.142098254274631,8.26492417891636,1.39783559190119e-16,2.47074034432648e-15,"UP"
"CCL13",696.116374843751,1.5008532226618,0.131910607979904,11.3778053611158,5.39400699947515e-30,1.74847950072952e-28,"UP"
"FDCSP",231.520723229077,2.05400732902746,0.180290507787076,11.3927646787331,4.54341096053415e-30,1.47530931987119e-28,"UP"
"P2RY13",337.543250146564,1.62961805089712,0.0792022958332116,20.5753890560048,4.56056258149858e-94,1.13928934035943e-91,"UP"
"NA.31",NA,NA,NA,NA,NA,NA,NA
"TIGIT",451.282607958348,1.63046061902022,0.0774542811210534,21.0506197387846,2.25709362062548e-98,7.55159037072124e-96,"UP"
"OR4C6",3.63866434256708,1.8818131147536,0.256093158011939,7.34815849576847,2.00956129638149e-13,2.57531740417262e-12,"UP"
"P2RY8",449.018617035173,1.07464717364848,0.0822149825012884,13.0711841194108,4.81107422027199e-39,2.06270678697977e-37,"UP"
"SHISAL2A",47.5047214619888,1.08797622279677,0.084416273339325,12.8882285341295,5.24344235011458e-38,2.17347645733953e-36,"UP"
"TMIGD1",0.530784359835355,1.00827197758541,0.413112333424839,2.4406726597255,0.014659936211206,0.0265739710577743,"UP"
"KIAA2012",49.8854930950486,1.20922622421351,0.182830759637424,6.61391019001157,3.74298875902558e-11,3.5798181413529e-10,"UP"
"CSF1R",4092.36006375206,1.22835756895067,0.0751989837166148,16.3347628949308,5.58489694693324e-60,4.56937245404983e-58,"UP"
"NA.32",NA,NA,NA,NA,NA,NA,NA
"LCK",775.465699488192,1.57532580830463,0.0716909200009298,21.9738539871464,5.12315449485781e-107,2.82315948869576e-104,"UP"
"MCEMP1",329.258672491489,1.23735760416991,0.153768106398372,8.04690669054772,8.49128710705746e-16,1.38824393750287e-14,"UP"
"FREM3",7.62514085917433,1.25297106668838,0.185201508450916,6.76544741545916,1.32897858460065e-11,1.3510440998957e-10,"UP"
"OR51B4",1.84559410300135,1.03541781686789,0.328112655585366,3.1556777809154,0.00160125648461414,0.00362026565653802,"UP"
"NA.33",NA,NA,NA,NA,NA,NA,NA
"NA.34",NA,NA,NA,NA,NA,NA,NA
"NA.35",NA,NA,NA,NA,NA,NA,NA
"KLRC4",3.07942698149938,1.60557885167646,0.164460060670616,9.7627280759196,1.62718092864201e-22,4.05410397327615e-21,"UP"
"ACSM5",41.5964551226376,1.16877307846525,0.122414975692385,9.54763150386302,1.32695189395294e-21,3.16710454587291e-20,"UP"
"NA.36",NA,NA,NA,NA,NA,NA,NA
"NA.37",NA,NA,NA,NA,NA,NA,NA
"CCR4",243.305254193046,1.45662665730631,0.100492513387583,14.4948773615438,1.30535312309825e-47,7.13034872139032e-46,"UP"
"SH2D1A",216.516894035985,1.9315318406757,0.0804947054197955,23.9957625859041,3.07897858768341e-127,5.76877428188363e-124,"UP"
"NA.38",NA,NA,NA,NA,NA,NA,NA
"CLECL1",50.6903007119521,1.53396233761349,0.0828827949649762,18.5076087053013,1.79284789806616e-76,2.38232611476366e-74,"UP"
"NA.39",NA,NA,NA,NA,NA,NA,NA
"SCN10A",1.14232812472461,1.12404583738903,0.20577844913467,5.46240795435975,4.6971909956019e-08,2.70207462369042e-07,"UP"
"KRT79",10.670188171672,1.47726009898088,0.176540914704929,8.36780585084189,5.87010066013122e-17,1.07509487749969e-15,"UP"
"IKZF1",1141.1561556262,1.46197168576613,0.0640004592377617,22.8431436770618,1.70971978469766e-115,1.60166549430477e-112,"UP"
"CCDC190",52.3511806703349,1.03373746393272,0.245790402858928,4.20576821514889,2.60196799472105e-05,8.76176042688951e-05,"UP"
"EVI2B",1052.99761311959,1.40961837124147,0.0598813822294819,23.5401775770544,1.5826563020058e-122,2.11804631959862e-119,"UP"
"C16orf54",351.318105013207,1.05003785319658,0.0943255293449445,11.1320642512022,8.75834190840516e-29,2.72133157538771e-27,"UP"
"NA.40",NA,NA,NA,NA,NA,NA,NA
"CD300LF",450.031870794655,1.22894933371987,0.0904510996848863,13.5868921218348,4.78991533127981e-42,2.26625893047623e-40,"UP"
"BTLA",87.2209519937813,1.61674576876899,0.086438626466713,18.7039733838388,4.59496634418205e-78,6.57185415454922e-76,"UP"
"TMEM212",36.2599855702078,1.02779468183895,0.245304109715036,4.18987958674201,2.79102523915932e-05,9.33463921472492e-05,"UP"
"CD300E",206.25343338343,1.1643095242864,0.110914632652168,10.4973482438311,8.88407771047676e-26,2.48065692970928e-24,"UP"
"ARHGAP30",1911.54486265578,1.22551922203044,0.056213988882827,21.8009653181688,2.27175281931787e-105,1.12009370586157e-102,"UP"
"NA.41",NA,NA,NA,NA,NA,NA,NA
"NA.42",NA,NA,NA,NA,NA,NA,NA
"NA.43",NA,NA,NA,NA,NA,NA,NA
"SPATC1",15.3292343676554,1.01378511871396,0.0853496622377002,11.8780214488788,1.53968631242671e-32,5.38200797567663e-31,"UP"
"NA.44",NA,NA,NA,NA,NA,NA,NA
"CXCR3",328.317312685916,1.48454493492392,0.0892295063240278,16.6373769852872,3.73629890194049e-62,3.24089334383134e-60,"UP"
"LILRB4",1677.9880392382,1.57100143264441,0.0870355883599996,18.0501041269047,7.87421407867998e-73,9.22070468613425e-71,"UP"
"LILRA5",166.746613942721,1.16707009033892,0.0955157933082724,12.2186085663579,2.47280844757913e-34,9.08441942624363e-33,"UP"
"FPR3",1696.64329620015,1.29810981136469,0.076435160892966,16.9831501131065,1.09450423453153e-64,1.04094575320725e-62,"UP"
"CDHR4",140.403715746793,1.04758338776805,0.200192929992041,5.23286905191757,1.66898979679892e-07,8.66930768861232e-07,"UP"
"TRPV2",1050.26715412785,1.14404517567235,0.0601401568609597,19.0229829017126,1.10041173553232e-80,1.79280993712466e-78,"UP"
"TTC24",23.7694330203047,1.89008184671509,0.11865169792305,15.9296653971262,3.94462253061267e-57,2.89829206798271e-55,"UP"
"LRRC74B",30.642333964568,1.28508128312632,0.223787911779106,5.74240705366956,9.33401148997252e-09,6.07018532718241e-08,"UP"
"CLEC17A",48.0612156156083,1.58594780303672,0.122517489649524,12.9446645338025,2.51861010261773e-38,1.0556751427885e-36,"UP"
"OVCH1",12.3149750842821,1.13045493668785,0.165242579600283,6.84118427237327,7.85411471655057e-12,8.19346844817881e-11,"UP"
"RTP5",6.97985408790052,1.95453137618047,0.136603181382445,14.3080955831359,1.94774324818059e-46,1.03379369682469e-44,"UP"
"NA.45",NA,NA,NA,NA,NA,NA,NA
"PEAK3",37.3334433780357,1.00653625600685,0.0772914647500542,13.0226055265196,9.10115250119113e-39,3.88426408342408e-37,"UP"
"PDCD1",199.456984407013,1.65046031087142,0.091935608990867,17.952350878922,4.60012791773649e-72,5.16095788423418e-70,"UP"
"SELL",1065.26063674551,1.49610090948779,0.0940110712164868,15.9140927778878,5.05950738171641e-57,3.67422210479994e-55,"UP"
"ADRB3",9.12197178805479,1.18477878027348,0.157129050541792,7.5401638092274,4.69381470888784e-14,6.50468286876646e-13,"UP"
"CALHM6",74.6928384599084,2.13893244010676,0.115510546317737,18.5172047773296,1.50026775337019e-76,2.02223141202474e-74,"UP"
"CNR2",53.9676389521217,1.80317942994631,0.130211169472475,13.8481163885674,1.30591819321107e-43,6.42196411233666e-42,"UP"
"UTS2B",8.82443500402214,1.0539965976938,0.118093622371578,8.92509329908964,4.45323686170568e-19,9.44913316431684e-18,"UP"
"CGB5",10.27866800935,1.93815216378716,0.356252493899474,5.44038904141416,5.31643440107559e-08,3.03130599326087e-07,"UP"
"VSTM1",13.8653519072886,1.32517326333579,0.161750086622158,8.19272057907051,2.55386599993581e-16,4.39790747930122e-15,"UP"
"NA.46",NA,NA,NA,NA,NA,NA,NA
"NUGGC",122.455686585881,1.17913433991469,0.110135997526925,10.7061666157464,9.52235985116547e-27,2.74056734518335e-25,"UP"
"NCR1",16.6650291880751,1.56751024285941,0.117079452997461,13.3884315541976,7.06571102857807e-41,3.23675212301806e-39,"UP"
"PAX5",280.149786645695,1.33913788767918,0.143076311994189,9.35960585658346,8.00346898138781e-21,1.85127154117632e-19,"UP"
"HLA-DRB1",42302.2511291778,1.24510969810968,0.0886502064820902,14.0451979472966,8.24377215019731e-45,4.20859168953942e-43,"UP"
"SIRPB2",293.26920620125,1.20995637847854,0.076046517477701,15.9107401444561,5.33786992647867e-57,3.86140273909283e-55,"UP"
"GIMAP5",64.8523027111918,1.62830841805104,0.0951767787082152,17.1082530860071,1.28804945774936e-65,1.25040904872497e-63,"UP"
"ADH1B",2183.41905092435,1.25211310805608,0.17094006308609,7.32486630372591,2.39137001676701e-13,3.0437981409067e-12,"UP"
"TLR7",333.916821561792,1.40065512651919,0.0841386972717134,16.6469789994012,3.18268194280541e-62,2.78648265796271e-60,"UP"
"HLA-DQA1",13726.0509632494,1.62935808262144,0.0894214616908692,18.2211076827859,3.50977745203354e-74,4.21533271418592e-72,"UP"
"NA.47",NA,NA,NA,NA,NA,NA,NA
"DTHD1",193.010134912536,1.26188746991929,0.156767315813394,8.04942958531844,8.31807986285568e-16,1.36230370900755e-14,"UP"
"IL27",11.6635981949873,1.30837856186582,0.0989687309207091,13.220120635012,6.71561544065236e-40,2.98160594540433e-38,"UP"
"OR6N1",0.959628738275188,1.48618662348301,0.237692743009055,6.25255363150231,4.03795009663527e-10,3.29939088576356e-09,"UP"
"SPN",1129.89765824747,1.48502213461949,0.073449097406435,20.2183850728898,6.74553488578551e-91,1.54127245878143e-88,"UP"
"GZMM",140.126165641233,1.28752562591329,0.103250533121607,12.4699174618001,1.08938830142779e-35,4.17398347966279e-34,"UP"
"ELANE",17.9652426960639,1.15220379513679,0.183440288697356,6.28108363391055,3.3622119932074e-10,2.78243833501474e-09,"UP"
"MPEG1",2213.36837369173,1.336224834621,0.0712885151212838,18.7439005055396,2.17113073039938e-78,3.17799260662209e-76,"UP"
"PDCD1LG2",296.294597113844,1.61342062791584,0.0835794227981424,19.3040412807409,4.96685216445738e-83,8.69709739750219e-81,"UP"
"CLEC9A",23.4574187592627,1.16636625939037,0.113399954639785,10.285420863662,8.19831195725935e-25,2.22936970727447e-23,"UP"
"KEL",30.7862884518889,1.34177468099969,0.118565079096763,11.3167780194761,1.08382468783289e-29,3.46527975277084e-28,"UP"
"FCGR1B",60.0831574366507,1.35115750708658,0.0848993762062043,15.914810773225,5.00180003426085e-57,3.64644846077476e-55,"UP"
"SIRPA",2812.20865147344,1.04865815915747,0.0667923287553256,15.7002784406414,1.50579693969865e-55,1.04105577351269e-53,"UP"
"CLEC4C",8.72621977459332,1.58772792578146,0.14478033029335,10.9664615529227,5.53981525698263e-28,1.6633650425453e-26,"UP"
"NA.48",NA,NA,NA,NA,NA,NA,NA
"OR14L1P",1.58136525430322,1.18253983270764,0.175838576348303,6.72514448914353,1.75418283953305e-11,1.76038402150462e-10,"UP"
"HLA-DRB5",16149.8751932311,1.26099957647725,0.115659753295403,10.9026652793956,1.11929732031755e-27,3.34468175334443e-26,"UP"
"RCSD1",1105.04361290513,1.27373737781064,0.0577742960182011,22.0467831820809,1.02559781279388e-107,6.40520020683535e-105,"UP"
"CD247",416.490535675526,1.59347183936193,0.0661679904957347,24.0822159993607,3.8395158618055e-128,7.99301879853198e-125,"UP"
"CD3E",1208.33696534063,1.66216595776967,0.0720169010606333,23.0802205217112,7.31637836962273e-118,8.06350971372068e-115,"UP"
"L1CAM",147.358677552866,1.47109424667298,0.162632612069499,9.0455058672016,1.48973772984336e-19,3.24178003558016e-18,"UP"
"NA.49",NA,NA,NA,NA,NA,NA,NA
"NA.50",NA,NA,NA,NA,NA,NA,NA
"CR1",371.454851833904,1.37661621483887,0.0937020615004265,14.6914186603313,7.31657912664077e-49,4.17937275965675e-47,"UP"
"FCGR3A",5143.13917032838,1.36188942103329,0.0835284655922524,16.3044946579218,9.16941430010816e-60,7.4694846229055e-58,"UP"
"TMEM244",1.60157114629979,1.1828027910425,0.164802488962183,7.17709300685329,7.120924800929e-13,8.54146268055095e-12,"UP"
"OR6K3",1.11690295572971,1.25730448796981,0.229347066509086,5.48210407530981,4.20296841659872e-08,2.44100484356459e-07,"UP"
"LORICRIN",1.18915743481239,1.02124527004939,0.198860674439977,5.13548127564879,2.81422899857023e-07,1.40269738008012e-06,"UP"
"NA.51",NA,NA,NA,NA,NA,NA,NA
"MAFB",2200.58753191687,1.023977804538,0.0673380753503876,15.2065202221748,3.20112334646445e-52,2.04000840201898e-50,"UP"
"GGTA1",369.966179275429,1.15290868290817,0.0721638442232762,15.9762647807544,1.87022060263922e-57,1.40161812844194e-55,"UP"
"TMEM273",550.893217628257,1.31262704079343,0.0636772783061971,20.6137428563068,2.06620268783861e-94,5.45244698018932e-92,"UP"
"CXorf65",0.434615278632752,1.09290288157612,0.241091682750276,4.53314220179115,5.81126639871447e-06,2.21661008237611e-05,"UP"
"HLA-DOA",3416.39922319373,1.46887841095088,0.0911984954129014,16.1063886449061,2.30074294994282e-58,1.75945795551545e-56,"UP"
"HLA-DRA",75596.4668257247,1.37461563144353,0.0818559999580067,16.7930955843032,2.74164177879763e-63,2.45777035251447e-61,"UP"
"AGER",3631.33622835393,1.29930999649834,0.171651687398087,7.56945659080554,3.74788671772709e-14,5.25601837899213e-13,"UP"
"CARD16",380.119834655837,1.04573421617321,0.0692396988881105,15.1031017316105,1.54491727590452e-51,9.49035084634332e-50,"UP"
"NA.52",NA,NA,NA,NA,NA,NA,NA
"AIF1",1551.99410831524,1.3988131634825,0.0652506880073422,21.4375235909405,5.97074794732712e-102,2.48595407869158e-99,"UP"
"NCR3",51.6226312620345,1.74253003906293,0.0918370732057503,18.9741460418604,2.790082462481e-80,4.50646422560724e-78,"UP"
"LST1",873.455673664617,1.48195057281718,0.0812577911339733,18.2376428418269,2.59406288947647e-74,3.17662498674713e-72,"UP"
"LILRB3",487.072848982448,1.13297371953325,0.0662329872428359,17.1058828341733,1.34153530469708e-65,1.29561883859816e-63,"UP"
"HLA-G",381.077650944523,1.3110273248413,0.11688881347037,11.2160204720842,3.40239127034897e-29,1.07499498889137e-27,"UP"
"HLA-F",4699.87410803282,1.03221165997019,0.0793080572963142,13.0152180643335,1.00255687725879e-38,4.25938903680741e-37,"UP"
"MAS1L",2.13364872938487,1.127148603282,0.22461065846964,5.01823293231809,5.21489245347593e-07,2.45925560051158e-06,"UP"
"NA.53",NA,NA,NA,NA,NA,NA,NA
"NA.54",NA,NA,NA,NA,NA,NA,NA
"PKHD1L1",119.100757250351,1.00503123062544,0.112168309864252,8.96002829891744,3.24595093306633e-19,6.95041562079209e-18,"UP"
"SLFN12L",52.8710904611003,1.17050640361022,0.0885039985947837,13.225463506676,6.25504429975733e-40,2.79034547619651e-38,"UP"
"KRT6A",2487.43585127474,1.11762161600868,0.254920797782263,4.38419158315708,1.16417286952618e-05,4.16974629773324e-05,"UP"
"EXOC3L4",75.116422957711,1.33076928234016,0.120904327833988,11.0067960856407,3.54382915392262e-28,1.07265239140378e-26,"UP"
"NA.55",NA,NA,NA,NA,NA,NA,NA
"ARRDC5",19.9737817863439,1.01067526847794,0.0833107258080206,12.1313943513938,7.20127137609514e-34,2.61986447577706e-32,"UP"
"KLRC2",14.7730192404396,1.05557937758177,0.185399783117761,5.69353081125935,1.24438747508536e-08,7.88196204638245e-08,"UP"
"KLRC3",2.73505684604022,1.15472508741112,0.18729398284143,6.16530798209763,7.03460871420908e-10,5.48254695796261e-09,"UP"
"CLEC6A",18.9292329982038,2.15060775404526,0.135191382245011,15.9078760667426,5.58771706813996e-57,4.02659488417962e-55,"UP"
"NA.56",NA,NA,NA,NA,NA,NA,NA
"NA.57",NA,NA,NA,NA,NA,NA,NA
"COL6A6",362.019255346568,1.26571141814488,0.135621611284974,9.33266760476181,1.03239190303788e-20,2.37336131230892e-19,"UP"
"ACKR1",625.49672397408,1.08195687738612,0.132268185209496,8.18002360637541,2.83788272140202e-16,4.85907293915155e-15,"UP"
"GIMAP1",289.525828566087,1.24292587360651,0.0613928841947326,20.2454387004211,3.89698609427162e-91,9.0140656126263e-89,"UP"
"NA.58",NA,NA,NA,NA,NA,NA,NA
"NA.59",NA,NA,NA,NA,NA,NA,NA
"NA.60",NA,NA,NA,NA,NA,NA,NA
"NA.61",NA,NA,NA,NA,NA,NA,NA
"KLRK1",19.1603194748271,1.49661530196776,0.118727963331757,12.6054154385334,1.97131130219591e-36,7.84171731591136e-35,"UP"
"UBD",1.40423596827802,1.53134932248289,0.215354536409935,7.11082918433589,1.15347830302473e-12,1.34233350841437e-11,"UP"
"NA.62",NA,NA,NA,NA,NA,NA,NA
"NA.63",NA,NA,NA,NA,NA,NA,NA
"LCNL1",18.1258495347263,1.22221328101888,0.139735304412098,8.74663197078966,2.19815158120718e-18,4.44277972227592e-17,"UP"
"NA.64",NA,NA,NA,NA,NA,NA,NA
"NA.65",NA,NA,NA,NA,NA,NA,NA
"NA.66",NA,NA,NA,NA,NA,NA,NA
"NA.67",NA,NA,NA,NA,NA,NA,NA
"MS4A4E",37.1728233590301,1.03684018115821,0.107416947042921,9.65248231029991,4.79799917737254e-22,1.16898976056244e-20,"UP"
"NA.68",NA,NA,NA,NA,NA,NA,NA
"NA.69",NA,NA,NA,NA,NA,NA,NA
"NA.70",NA,NA,NA,NA,NA,NA,NA
"NA.71",NA,NA,NA,NA,NA,NA,NA
"IFI30",40.0658154757423,1.08719440200431,0.101031262473635,10.7609701728514,5.26133170445316e-27,1.53068805612786e-25,"UP"
"NA.72",NA,NA,NA,NA,NA,NA,NA
"NA.73",NA,NA,NA,NA,NA,NA,NA
"OR3A2",3.19237621764797,1.15801692964871,0.190180449525083,6.08904297229549,1.13587630765967e-09,8.5744474215599e-09,"UP"
"NA.74",NA,NA,NA,NA,NA,NA,NA
"NA.75",NA,NA,NA,NA,NA,NA,NA
"HLA-DPB1",17125.6262644126,1.31491822098901,0.0800306368832022,16.4301856413816,1.16302365167904e-60,9.64177483976038e-59,"UP"
"NA.76",NA,NA,NA,NA,NA,NA,NA
"APOC4-APOC2",0.504084958274775,1.20655366911133,0.241274604424005,5.00074871945903,5.71081034241343e-07,2.67227129309336e-06,"UP"
"NA.77",NA,NA,NA,NA,NA,NA,NA
"NA.78",NA,NA,NA,NA,NA,NA,NA
"NA.79",NA,NA,NA,NA,NA,NA,NA
"LTA",59.0918750339477,1.6902041505998,0.0794067002485996,21.2854097363101,1.54986395151367e-100,5.80765019911204e-98,"UP"
"NA.80",NA,NA,NA,NA,NA,NA,NA
"NA.81",NA,NA,NA,NA,NA,NA,NA
"NA.82",NA,NA,NA,NA,NA,NA,NA
"LTB",911.978775195957,1.44810016703014,0.0929833204191106,15.573762697471,1.09756318120158e-54,7.42380641263276e-53,"UP"
"NA.83",NA,NA,NA,NA,NA,NA,NA
"NA.84",NA,NA,NA,NA,NA,NA,NA
"NA.85",NA,NA,NA,NA,NA,NA,NA
"NA.86",NA,NA,NA,NA,NA,NA,NA
"NA.87",NA,NA,NA,NA,NA,NA,NA
"NA.88",NA,NA,NA,NA,NA,NA,NA
"NA.89",NA,NA,NA,NA,NA,NA,NA
"NA.90",NA,NA,NA,NA,NA,NA,NA
"NA.91",NA,NA,NA,NA,NA,NA,NA
"PRB4",5.00798083317254,3.10760460679733,0.521802314799189,5.95552092940266,2.59244718086319e-09,1.84334308844982e-08,"UP"
"NA.92",NA,NA,NA,NA,NA,NA,NA
"HLA-DPA1",26696.9134642745,1.38537839533898,0.0842873493133882,16.436373982862,1.0501727010961e-60,8.74490476788289e-59,"UP"
"NA.93",NA,NA,NA,NA,NA,NA,NA
"TSPAN19",86.0622933508293,1.2706979295218,0.25050356167587,5.07257430202117,3.9246981358216e-07,1.90155532125042e-06,"UP"
"NA.94",NA,NA,NA,NA,NA,NA,NA
"NA.95",NA,NA,NA,NA,NA,NA,NA
"NA.96",NA,NA,NA,NA,NA,NA,NA
"TNF",103.400208892459,1.14041981692197,0.119609946465405,9.53448981980625,1.50624344727698e-21,3.59045511808924e-20,"UP"
"NA.97",NA,NA,NA,NA,NA,NA,NA
"NA.98",NA,NA,NA,NA,NA,NA,NA
"NA.99",NA,NA,NA,NA,NA,NA,NA
"HLA-B",100356.053044544,1.06385844194196,0.0705850105274922,15.0720164804339,2.47443858891664e-51,1.51506801967131e-49,"UP"
"NA.100",NA,NA,NA,NA,NA,NA,NA
"APOC2",1.93887805823456,1.42249124910532,0.161810260861242,8.79110658084384,1.48093992247133e-18,3.03576481262831e-17,"UP"
"NA.101",NA,NA,NA,NA,NA,NA,NA
"NFAM1",804.702850598733,1.36841731520942,0.0731275412642967,18.7127488706847,3.89744039840454e-78,5.61711102342366e-76,"UP"
"NA.102",NA,NA,NA,NA,NA,NA,NA
"NA.103",NA,NA,NA,NA,NA,NA,NA
"SLFN14",9.94017686182079,1.336499324117,0.116257336655891,11.4960428525289,1.38102965373064e-30,4.57964098978714e-29,"UP"
"NA.104",NA,NA,NA,NA,NA,NA,NA
"NA.105",NA,NA,NA,NA,NA,NA,NA
"NA.106",NA,NA,NA,NA,NA,NA,NA
"HLA-DQA2",2960.05525459196,1.54620456464102,0.139199924864328,11.1077974082819,1.14960161918584e-28,3.56015470034148e-27,"UP"
"NA.107",NA,NA,NA,NA,NA,NA,NA
"OR2I1P",1154.61088855419,2.02609878833732,0.133656701488842,15.1589764356595,6.60912968431672e-52,4.16931494159455e-50,"UP"
"NA.108",NA,NA,NA,NA,NA,NA,NA
"APOBEC3G",967.890261836273,1.19825062102648,0.0751999710285078,15.9341899290391,3.66924880172137e-57,2.70657659641935e-55,"UP"
"LILRA4",36.69287513433,1.7290101311295,0.10675885162763,16.1954733005204,5.4278482820167e-59,4.30915955135021e-57,"UP"
"PSMB9",3438.07400921382,1.1814021501618,0.0856912048743965,13.7867375291719,3.06301914083247e-43,1.49449808913118e-41,"UP"
"NA.109",NA,NA,NA,NA,NA,NA,NA
"TNFRSF13B",76.1351246897504,1.58154213974228,0.132154356723111,11.9673855554828,5.26619797168123e-33,1.87224829596621e-31,"UP"
"HLA-DOB",243.509094509726,1.27761575895338,0.0887822948628399,14.3904340491218,5.94218126772977e-47,3.19921575379842e-45,"UP"
"NA.110",NA,NA,NA,NA,NA,NA,NA
"NA.111",NA,NA,NA,NA,NA,NA,NA
"SERPINB10",3.5017464194003,1.04108162473326,0.239000123783834,4.35598780557483,1.3246815139875e-05,4.70863836958259e-05,"UP"
"HLA-DMB",3437.79683451389,1.36509199926209,0.0742019042858262,18.3969941526534,1.38856837089915e-75,1.78193267103879e-73,"UP"
"NA.112",NA,NA,NA,NA,NA,NA,NA
"NA.113",NA,NA,NA,NA,NA,NA,NA
