"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"SLC7A3",5.20534855682967,-1.25269779164369,0.219206031991714,-5.71470492970303,1.09894542630744e-08,7.0320496951148e-08,"DOWN"
"PHOX2A",2.13130029717471,-1.75389609579277,0.379157484816008,-4.62577204995407,3.73205580852043e-06,1.48018199890853e-05,"DOWN"
"RPL10L",2.69231574923273,-1.05826402112665,0.224454540618414,-4.7148256311097,2.41917829430872e-06,9.95950879414814e-06,"DOWN"
"CDX2",50.6579692513958,-1.62665346394193,0.276655020674105,-5.87971785214083,4.10966391110886e-09,2.83291622658336e-08,"DOWN"
"SSX5",4.8250998842135,-2.5368214856401,0.502559454689076,-5.04780372147128,4.46917939599208e-07,2.13663039457279e-06,"DOWN"
"OTX2",5.37684883865388,-1.12640236633325,0.441613301185713,-2.55065316943332,0.0107521266250705,0.0201572788120193,"DOWN"
"SOHLH1",5.38660133083782,-1.80992445378131,0.288671700509957,-6.2698368097183,3.61426695156793e-10,2.97525947296031e-09,"DOWN"
"RET",666.060391084437,-1.74062405403869,0.200400762869611,-8.68571570843374,3.76365109537182e-18,7.50966633896554e-17,"DOWN"
"C10orf82",9.92352855895831,-1.02610250576957,0.300587175414667,-3.41366029456857,0.000640964409220025,0.00158766646895114,"DOWN"
"KCNC2",11.9688101219652,-2.06464316758633,0.339650654396483,-6.07872571673663,1.21141368812719e-09,9.10796422983592e-09,"DOWN"
"PASD1",7.54582013100604,-2.05447909961802,0.537733948636213,-3.82062375795416,0.000133114589060892,0.000386912029265416,"DOWN"
"GPT2",3707.56455257826,-1.16725169058044,0.107196196340043,-10.8889282496343,1.3016300294538e-27,3.87100638600735e-26,"DOWN"
"NA.21",NA,NA,NA,NA,NA,NA,NA
"ASPG",168.474034363688,-1.07944957032712,0.204045097412423,-5.29024996932563,1.22149301066844e-07,6.51277548317699e-07,"DOWN"
"WDR72",731.486843411261,-1.04629432720685,0.212115885044377,-4.93265427522295,8.11196623837309e-07,3.67026803772418e-06,"DOWN"
"CRABP1",60.5405154778617,-1.84525915942438,0.245951504914535,-7.50253250154165,6.25964863748671e-14,8.57315620408998e-13,"DOWN"
"A2ML1",61.4916521824478,-1.1009584162629,0.220933832446745,-4.98320426559515,6.25398682666393e-07,2.89964605751981e-06,"DOWN"
"SLC38A8",23.4096073766879,-2.51256787542714,0.264999386405462,-9.48141016290048,2.5086957092967e-21,5.91976357800794e-20,"DOWN"
"GALR1",2.78577626851496,-1.67921427643776,0.32500882257308,-5.16667290181079,2.38297760529728e-07,1.20473471162574e-06,"DOWN"
