	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
TCGA-69-7760-01A	0.0618598406059265	0	0.0434883202820842	0.00562628152474557	0	0.108929484045968	0	0.0466102217083166	0.0142427131020786	0	0	0.028376858042376	0.00421241896310457	0.178135473687764	0	0.127761622995742	0	0.341203824605559	0.0378413875326147	0	0	0.00171155290371973
TCGA-55-7573-01A	0.0184570466619076	0.0941851317098878	0.0565815603191118	0.0780116345141631	0	0.14432115186235	0	0.0618450985677354	0.0287746303666817	0	0	0.0501163581510464	0.00863641590537835	0.0412195100124002	0.0848550867986737	0.0533741265488006	0.151287293021655	0.0329700444480425	0.0900056337798323	0	0	0.00535927733233431
TCGA-44-6147-01A	0.0291594103617405	0.0225234126763145	0.0859925130790918	0	0	0.26849954226139	0.0253354525214752	0	0	0.00771115240209546	0.0157376503937969	0	0	0.28277636614277	0.0625848279645766	0.109685031881794	0	0.0243509486584592	0.0656436916564965	0	0	0
TCGA-MP-A4SY-01A	0.0191147456280472	0	0.0320212552773618	0	0	0.133876614466142	0	0	0.0321134403813845	0	0	0.00782588891830063	0	0.341445827748482	0.0440837267614249	0.172473742001154	0.166664063869736	0	0.0425417258412018	0	0	0.0078389691067653
TCGA-MP-A4TJ-01A	0.0190063609600124	0.00878576487053895	0.029551588508391	0.174755624481527	0	0.197576279212251	0.0654237617409035	0.0536625680609015	0.0433982332089202	0	0.00527524824321194	0.0277095286411761	0	0.13796585856586	0.106553687356685	0.0771823874228096	0.0223426902980574	0.000282868612334333	0.0256830106776857	0	0	0.00484453913873393
TCGA-55-6970-01A	0.0299326097626827	0	0.139544689205428	0.0194510885642694	0	0.121059572931777	0.0165120649617836	0.0468353155555562	0.0122211514847421	0	0	0.0223421592823874	0.0171953706621862	0.0925829956870254	0.0788714908155512	0.191056452719589	0.00169948254993387	0.0961582478437871	0.11349357326444	0	0	0.00104373470886058
TCGA-49-AARQ-01A	0.079948409663338	0	0.0722026726645729	0.13627504155922	0	0.0697830746328221	0.0191776254590307	0.0838645997436234	0.0155872889470959	0	0	0.0297487554739317	0.00250826186777265	0.0845774926324053	0.257642546794774	0.0851443782505407	0.00202843313759168	0	0.0615114191732807	0	0	0
TCGA-44-A47B-01A	0.00726489276204296	0	0.026061946679975	0.144528946630376	0	0.0459606750535431	0.0374807439516872	0.0586187968810924	0.0396624596173779	0.0170288991027236	0	0.0491043800050663	0	0.183206674263252	0.0515105173204286	0.151395112516557	0.0979590605010836	0	0.0902168947147938	0	0	0
TCGA-05-4384-01A	0	0	0.0382420488337943	0.0536351831006	0	0.188242643122831	0	0.00721561546888658	0	0	0.0252927517873576	0.00917896216543064	0.0112841409977219	0.147616566049552	0.0304665755609081	0.377342338115539	0.0522572858515044	0.0208267713004712	0.016422357451392	0.00292369896550379	0	0.0190530612285076
TCGA-44-7660-01A	0.00508748671944786	0	0.12284856514683	0.0296608401394047	0	0.0787265162636592	0	0.0139511363084818	0.00418471857098001	0	0.0217193584277267	0	0	0.147204058705007	0.182196788171776	0.352223792439573	0.0421967391071132	0	0	0	0	0
TCGA-99-7458-01A	0.0119065708150285	0	0	0.0933003699851502	0	0.264680336725967	0.00903854543180895	0.0529024786761045	0.0460376072483899	0	0	0.0478638188438144	0.0108149734442955	0.0856698318212714	0.0610395436333732	0.0993997342087044	0.108304563157923	0.0372689099097402	0.0693180504075163	0	0	0.00245466569091184
TCGA-75-6205-01A	0.0223227184391701	0	0.0200973600440021	0.052896823150887	0	0.24314516235011	0.0332855670275038	0.012603873108009	0.0207019658023141	0	0.0344249573976295	0	0.00197432510105818	0.0572462253449331	0.112958910130418	0.284796853056114	0.0183190672177876	0	0.0710184370466972	0	0	0.0142077547833662
TCGA-50-5045-01A	0.0747589117740739	0	0.0942419439360879	0.0975933462667444	0	0.0513072225945523	0.0371211937481167	0.0748218157477154	0.025556586127462	0.00921619722808354	0	0.0221215439112683	0.00901406699831009	0.02346971401366	0.0990499220805328	0.135725978407415	0.13934545354284	0.0218354261313173	0.0775329650040099	0	0	0.00728771248781069
TCGA-69-7979-01A	0.0330904639106713	0	0.111711648611378	0.0641844508188472	0	0.103722037074575	0.016651350234506	0.0608480505005265	0	0	0.0276771272244037	0.0124188309631199	0.0168979577829928	0.168136614117728	0.120951445174738	0.187707090958409	0.0129060554284155	0.0058978881956012	0.0487193522642254	0	0	0.00847963673986312
TCGA-49-AARR-01A	0.0858597611923258	0.00078550295012577	0.0501149614074353	0.120572807495916	0	0.157624412204822	0.00889635935961227	0.00635364500816219	0.0477069230165589	0	0.033209848307604	0.0125543861577463	0.00423769523542832	0.0443237777836201	0.017047614582916	0.272394827477755	0	0.00267099416938237	0.108414227327071	0	0	0.0272322563235198
TCGA-L9-A743-01A	0.0289938043686328	0.00732875984606314	0.0851845642818145	0.0207441273230173	0	0.220565616938447	0.0654961023337643	0.0433635494386345	0.0236802952790479	0	0.0307430926034905	0	0.00817694206389236	0.0744322280266141	0.0745189465025057	0.120524226479627	0.0584146983471571	0.0844663328705537	0.0294668155395267	0	0	0.0238998977572114
TCGA-55-7725-01A	0.0564952966418697	0	0.00855055385264256	0.0296268736659715	0	0.209728753992413	0.0375276292867699	0.0429963994653254	0	0.127051669748955	0	0	0	0.125243382827806	0.126991183062865	0.0674131549471266	0.0527953122541394	0.0177953898670461	0.09350329829968	0	0	0.00428110208738986
TCGA-86-7711-01A	0.00464966119898954	0	0.053309248388608	0.00297972754502763	0	0.198590003179565	0	0	0	0	0.0725529208495975	0	0.000210454590382099	0.318821965153138	0.0409348621977516	0.137536547593834	0	0.00155627794261943	0	0.132857850377473	0.000148181161201708	0.035852299821812
TCGA-49-6743-01A	0	0	0.191077745535568	0.0273619302037064	0	0.186055904718247	0.0168356556242051	0.0180010226128621	0	0	0	0.0232339602062635	0.00146049557271871	0.196973674542192	0.125036455428821	0.1636784329874	0.00819106430854971	0	0.0323681118277301	0	0	0.009725546431737
TCGA-44-7662-01A	0.0122664497683507	0	0.139333728253195	0.107711585348669	0	0.0233892256575668	0.0150990457713928	0.0401100013117155	0.0402268796751306	0	0	0.0574594442418344	0	0.239619219244838	0.0591315791834248	0.195860157032232	0.0200275532146942	0	0.0312765974095406	0	0	0.0184885338874152
TCGA-69-8255-01A	0.0612035723371186	0	0.0907938381385962	0.277768433852497	0	0	0.1648291402124	0.035640209659471	0.00709402308698513	0.0710750677290374	0	0.0675367587502149	0	0.031372494893732	0.0679992955074949	0.0820780927471188	0.00140799612789737	0.000532090197628689	0.0338200869410447	0	0	0.00684889981876348
TCGA-62-A46Y-01A	0.0354654775449306	0	0.0358514095685789	0.119644342650485	0	0.0813474117801257	0	0.0429052194345232	0.0263321939804277	0	0.0061139641229874	0.0163029833161664	0.0701196104368785	0.0705066030690353	0.0748526945525635	0.231195106500723	0.127086823905925	0.00520875970073693	0.0539195895305544	0	0	0.00314780990535854
TCGA-35-5375-01A	0.0188814785403968	0	0.179387575270815	0.149155427555224	0	0	0.0286112120987445	0.0420921313612644	0.0110012131596215	0.0807913211874784	0	0.00759903907844568	0	0.0432479816120738	0.146070780472131	0.140928463424404	0.0732624853651643	0	0.0667784706512222	0	0	0.0121924202230144
TCGA-97-A4M3-01A	0.0605164662803494	0	0.0735769737882791	0.081324915241602	0	0.176910286277822	0	0.0905806403698985	0.0261414217634434	0	0	0.0577503092937798	0.0418885519968972	0.00703872506315849	0.027529985239671	0.235031836646598	0.0458044934268907	0.0302576209044976	0.0146777936637342	0.0141537186744883	0.00880309281053315	0.0080131685583574
TCGA-NJ-A4YF-01A	0.0300981300264317	0	0.0954682171581095	0.0829287091867309	0	0.0466093288515549	0.0682859695169852	0.0517707278226476	0.0667913088171948	0	0.0248264423235247	0.000295583649644249	0	0.375817477842279	0.0528501828414456	0.0933264251210065	0	0	0	0.0101226200110656	0	0.00080887683137945
TCGA-91-6830-01A	0.0444228715545532	0	0.0394320541896314	0.0847637531253539	0	0.210242368587903	0.00830817130742849	0	0	0	0.0184337013955033	0.00685131998018343	0	0.199078471308212	0.132671306829309	0.143619816605189	0.00493927075108477	0	0.0654037468626103	0	0.00560546651414206	0.0362276809888961
TCGA-49-AAR3-01A	0.0238057101117676	0	0.0512244270085739	0.176404678422257	0	0.012044121856637	0.106586181292471	0.0383237194473432	0.0292706511335137	0	0	0.0541311193253313	0	0.175438214874129	0.10522753718722	0.13837363453306	0.0361946215277274	0	0.0411302446635364	0	0.00557340602940462	0.0062717325870276
TCGA-78-7163-01A	0.107112646059975	0	0.131049142977318	0.204167746832242	0	0.143040605699846	0	0.0455124981666671	0.0628799749294677	0.0118289873679203	0	0.0745385459468879	0.00174404701271545	0.00624016428949052	0.0354652685002542	0.0758083535226228	0.0219861606312864	0.0222003057030098	0.0553924005640796	0	0	0.00103315179621804
TCGA-05-5429-01A	0.0890113813204921	0	0.183026021705312	0	0	0.346151511675572	0	0	0.0312076065073184	0	0	0.00230943650755023	0.0163065417284565	0.0467940210627263	0.0196977080037604	0.138603952913222	0.064316518877393	0.00924881851420768	0	0.0526275410878203	0.000698940096169529	0
TCGA-80-5607-01A	0.0205698035592255	0	0.036070281330612	0.118555399965797	0	0.164428925811645	0.00176848371020583	0.0407285852441641	0	0	0	0.0650861346008383	0.0192212944736579	0	0.143401407479737	0.161246240142784	0.0942946884733974	0.0150638951207644	0.119564860087171	0	0	0
TCGA-78-7145-01A	0.00432447994219312	0	0	0	0	0.209258088112537	0.00131762821342377	0	0.00327371090061805	0	0	0	0.0477504128281703	0.192710458568808	0.0099945674768016	0.189882596583156	0.144922836255965	0.0894208550892832	0.0860904170417255	0	0	0.0210539489873178
TCGA-86-A4P8-01A	0.0177098529706086	0	0	0.110782061192058	0	0.320402442240908	0	0	0	0	0.0479968789375796	0.014153113504001	0.0105594278033748	0.165973122924639	0.0617609848774628	0.197506527652328	0.00914099960885633	0	0.0440145882881837	0	0	0
TCGA-55-7994-01A	0.0346463046425196	0	0.00799443593096288	0.218464457079053	0	0	0.0647745936154195	0.039351525077756	0.0253560233295789	0	0.0546065775577282	0.0132449839055306	0	0.150502221566909	0.134645990375824	0.155231338507491	0.025338862894681	0.0222333136896566	0.0536093718268899	0	0	0
TCGA-69-A59K-01A	0.0278838289524976	0	0.306952057839674	0.13467054265408	0	0.0306161271417951	0.0593186700702908	0.0329373436114796	0.00949845737510094	0	0	0.0106060925429052	0.00642259920921376	0.029948158763055	0.0733152353467146	0.13959145769584	0.0924860276394785	0	0.0384628004073381	0	0	0.0072906007505364
TCGA-49-AAR4-01A	0.0445540425114639	0	0.0882339633266578	0.411073709566729	0	0	0.0397184226687237	0.0551846225606022	0.0170090152582738	0.113817927602899	0	0.000851838827329644	0	0.0722827927541621	0.0417104339878762	0.0912578871145185	0.00770807927762513	0	0.00647000201106887	0.00786886490972382	0	0.00225839762234601
TCGA-91-8499-01A	0.0233308714332715	0	0.0675994692395491	0.13313849833946	0	0.126602567011178	0.0214188453441325	0.0556777881166363	0.0172163444392201	0	0.0123397406937056	0	0.001628389061926	0.085921821293764	0.138324746244281	0.147968622363795	0.134285140129792	0	0.021881112761078	0	0.00972854920071427	0.00293749432749533
TCGA-91-8497-01A	0.0632623041989116	0.0390498235127031	0.143836972545825	0.038251389921168	0	0.140662416897094	0	0.0504092976567619	0.0583755327285445	0	0	0.0352906190522871	0.00596588047031066	0.0483411436645426	0.0130915516967466	0.156399620741301	0.0805226733817199	0.0141517912232217	0.103480383433661	0	0	0.00890859887520193
TCGA-44-6778-01A	0.02133927116648	0	0.0462333360473542	0.042229008144417	0	0.281917374119395	0.0488432171280941	0.0710453378572933	0	0.00446248119604969	0	0.0175883529722991	0.00386949226170326	0.0951809726693103	0.11352095203702	0.16796172412771	0.0480635547432201	0	0.0233972124831458	0	0	0.0143477130465071
TCGA-67-3772-01A	0.0363634929776914	0	0.190202698571744	0.0462697674421659	0	0.116629047560294	0	0.00800609433389828	0.0151995414832701	0	0	0.0125032881845929	0.0382005656074402	0.0134562982346342	0.0236542991581716	0.152698454295437	0.233571168171157	0.040314502804588	0.0646298122849503	0	0	0.00830096888996537
TCGA-55-8090-01A	0.000172235056749143	0.0115931332876303	0.0486306376465095	0.0205297736345271	0	0.245534692903312	0.037161211719795	0.0506585701981523	0.00626207414890273	0	0	0.00744003443037914	0.0530347511368993	0.0641879955183398	0.0705874073984218	0.208009289935984	0.115911204300773	0	0.0498695578660855	0	0	0.0104174308175401
TCGA-78-7537-01A	0.0175396728257844	0	0.230144753255885	0.140604948713627	0	0.0852475069842047	0	0	0.0629833199655173	0	0	0.0628554446288465	0	0.0217740248015597	0.00555022009693709	0.1932653509664	0.0679799724882542	0.0415214454383466	0.0705333398346375	0	0	0
TCGA-91-8496-01A	0.000742805730487854	0.00557215374396254	0	0.0570401740579768	0	0.0999037965273011	0.00206016410648648	0.00381444330270217	0.00994382090589713	0	0	0.0299651696035701	0.0812486121746543	0.1360534887004	0.012368402353321	0.214708286029689	0.120025835221949	0.0111444232849232	0.171412725680417	0	0.0134528630447769	0.0305428355314855
TCGA-55-7281-01A	0	0.00164642734101235	0.00338953255782351	0.0562501854811282	0	0.131494295068217	0.0245869042048685	0.0341133260864695	0.0301067520396955	0	0	0.0272259597970492	0.0325076434720697	0.0681684215958622	0.0918185303011313	0.11319501893434	0.283635617484015	0.0299420004058631	0.0682177558467295	0	0	0.00370162938372578
TCGA-05-4424-01A	0.0342851465408273	0	0.0151831996829928	0.0821383724453701	0	0.19610477867723	0.0251553534862884	0.00864924101659274	0.00331633420760461	0	0.00537378116260965	0	0.069416582805939	0.138279628626282	0.11429481339703	0.20743317231328	0.0250791811180613	0.0115479641201765	0.0558459214560801	0	0	0.00789652894363545
TCGA-75-7031-01A	0.0132515009011557	0	0.0905089053440869	0.0877301450214906	0	0.208173846602011	0.00441282632817289	0.0131618634937135	0.00871542907674026	0	0	0.104466523443005	0.0105244532964975	0.0731865190083925	0.137536021640411	0.150751315023148	0.0331267890597066	0	0.0603067936092769	0	0	0.00414706815219175
TCGA-05-4397-01A	0.0278848157786171	0	0.0516123598544537	0.0423690454828709	0	0.0753920493759686	0.0492166407767863	0.012677617796402	0.0262953344242684	0.00782702655714508	0.0165323894010798	0	0	0.0889412820605396	0.117503540771482	0.299942981137575	0.00650134999833393	0.0838127962590436	0.0544916791548531	0	0	0.0389990911705808
TCGA-55-7914-01A	0.0232902967598201	0	0.221523501211277	0.133063690754937	0	0.159385194740571	0.0431476619822646	0	0.0420470162805599	0.0320326805187495	0	0.00852814152368328	0	0.0480450840135742	0.127825711375279	0.0980560553652207	0	0	0.0630549654740636	0	0	0
TCGA-50-5942-01A	0.0626336639819103	0	0.190688606732977	0.0511848714645039	0	0.220220476006754	0.00389543996131417	0	0.0362210889532356	0	0	0.0626659076838469	0.0228700073887109	0	0.031451542553086	0.0894185799434807	0.0581999111508856	0	0.169160481869618	0	0	0.00138942230967679
TCGA-05-4395-01A	0	0	0.0374284260276003	0.088562634993929	0	0.151703650970127	0.055207854891109	0.0645920935048242	0.0185648746455888	0	0.0553463539371957	0.0321239970444937	0.0768103091164631	0.0423530164062316	0.092227908848332	0.150433934719537	0.0293879188099391	0.0462675417916938	0.0503738511489411	0	0.00656591728599939	0.00204971585799465
TCGA-55-8208-01A	0.011577451912441	0.00148315554978625	0.0759160816880842	0.0264052531917977	0	0.169403796908201	0.0146137648356328	0.0477311600946175	0.0298940170558871	0.0202807497836882	0	0.0427439532209926	0	0.16359310939701	0.143069071934301	0.177570850876455	0.0110134887091496	0	0.0486881402047066	0	0	0.0160159546372492
TCGA-93-A4JQ-01A	0.0145622899883206	0.135039865575008	0.00806426547757463	0.05949007823825	0	0.253195769086612	0.033408768434282	0.0661389721921426	0.0650579917024983	0	0.0019920918843925	0.0257033386389098	0.00152749553371471	0.168133639873315	0.0839821941660362	0.0631850279811599	0.0116549559177546	0.0019744522666257	0.0043766983565938	0	0	0.00251210468680905
TCGA-50-6597-01A	0.0110620337517028	0.0138646532113838	0.148570602688986	0.0601433159074735	0	0.0993027670648725	0.00869302231465567	0.0284854438589682	0.163424269196388	0.0225830630758945	0	0.0487041177616637	0	0.021697687914748	0.114199774266173	0.0695932347931164	0.104749515884217	0.0328812930143684	0.0520452052953889	0	0	0
TCGA-50-6590-01A	0.0160371582359672	0	0.0941617591306449	0.0622388371113005	0	0.124895164218527	0.0735906522070906	0.0147217650173704	0.0209055334183842	0	0	0.0519427985245492	0	0.222071068930804	0.127014026345185	0.137308239691681	0.0154285341385458	0	0.0378424326079927	0	0	0.00184203042195829
TCGA-62-A46P-01A	0.0244969723946724	0	0.148974765168167	0.0590207615955351	0	0.106089286844342	0	0.0570626607520346	0.0275107078404137	0	0	0.0704678322883718	0	0.0428426090598503	0.0173822287684234	0.276600468443505	0.0157809181011902	0.0584127363847863	0.0719861271107117	0	0	0.0233719252479964
TCGA-97-8179-01A	0.0221696104096788	0	0.0100851728314405	0.0596749279387833	0	0.10277145646489	0	0.0810719457622164	0.0297078113187019	0	0	0.045045181396544	0.0406882041500946	0.116395609624381	0.0533388865210626	0.164771226851384	0.148576054317744	0.0144094698098992	0.0705935755877556	0	0.0325675974913798	0.00813326952404421
TCGA-55-8615-01A	0.0128253549479926	0	0.00952841227942114	0	0	0.0926019960961907	0	0.0808740177537731	0.0916582923744375	0	0	0.020093046540171	0.0055582888599592	0.490951474179118	0.0135119187785676	0.0895218304021543	0	0.0643553919022905	0.0274215089077173	0	0	0.00109846697820667
TCGA-71-6725-01A	0	0.0226220335342722	0.0874611307799764	0.00297635665275499	0	0.0350417273007405	0	0.026318633410628	0.00282327699381214	0	0	0.0237584671077542	0.15938002416682	0.066009749006852	0.0249654921716557	0.27844448319212	0.0671039854912227	0.107913129051269	0.0342230197917697	0	0.0494253496579426	0.0115331416904098
TCGA-73-4666-01A	0.00649754477117507	0	0.00647361633782479	0.272524769720375	0	0	0.203917695290361	0.0198633526089454	0	0	0.0485202308898245	0	0	0.0615854390417821	0.103227718220056	0.156750513917208	0.0503524229841591	0.0102670644246197	0.0569379339519597	0	0	0.00308169784171
TCGA-49-6761-01A	0.0110222513271209	0	0.0142054696475878	0.0554740325112936	0	0.104007882736803	0.176411294044425	0.03497651541566	0	0.0236194238502474	0	0.0886625112219284	0	0.135098339089321	0.112411976389281	0.15377337531024	0.0354901839348772	0	0.0499236616026278	0	0	0.00492308291858777
TCGA-62-8399-01A	0.0148206452549059	0	0.108573276900228	0	0	0.249683227384207	0.0406545626465176	0.00345788140389533	0.0154249627333439	0.0161349142250676	0	0.0415866230424431	0.0576040387943087	0.0354270947853301	0.0503804438679002	0.142733369208089	0.00387268501923054	0.0588742656151659	0.0890701794539011	0	0.0314670865687595	0.040234743096706
TCGA-78-8648-01A	0.000810695783659611	0.00639159322790908	0.0635639647478684	0.156518920307362	0	0.029145877043208	0.0425381743395865	0.00815967917723617	0.0228498403564571	0	0.0141632876850357	0.00305436591326326	0	0.443963636518195	0.042324418842105	0.129826845668698	0	0	0.0366887003894153	0	0	0
TCGA-97-7547-01A	0.102122543039958	0	0.158595272420375	0.0422672164473731	0	0.121210128291961	0.00516269688083257	0.0232522545330538	0.0568885285005183	0	0	0	0.0389587171242972	0.119791707200075	0.0463269226125007	0.165632122417566	0.0175857373330533	0	0.102206153198435	0	0	0
TCGA-44-6145-01A	0.0143038072363298	0.0144209928445633	0.1368535047793	0.25195233683344	0	0.0502115281219274	0.0680265392620483	0.0135596012824184	0.0120567943124442	0.00416660837892482	0	0.0257799377528108	0	0.0760913609856187	0.100682579336146	0.115213951355208	0.00866005175693966	0.0377542218118095	0.041727376212937	0	0	0.028538807737134
TCGA-80-5608-01A	0	0	0.0602319984821239	0.142482037544281	0	0.199850896114599	0.000489764372584985	0.015591421091981	0.0589829372438674	0	0.0652983472022362	0.0178850213538994	0.00330588889741685	0.0407608084998901	0.0819614586018552	0.129908391444149	0.0453269724544064	0.0378846519319015	0.0494597271740291	0	0	0.0505796775907795
TCGA-78-7535-01A	0	0.0387258671252002	0.0305044159092469	0.0515065781018456	0	0.0898483798529902	0	0	0.0169694466104278	0	0.0202375137976438	0.0193926026815622	0.0251108541796359	0.189865587050463	0.0194066368506751	0.243606657281243	0.230548960705997	0	0.0174475552729464	0	0	0.00682894458012257
TCGA-86-8358-01A	0.00728241048632504	0	0.16999274834625	0.00226711710331246	0	0.102085741448607	0	0.0479056289991492	0.00258465641054019	0.0132338588560969	0	0.0757882423298258	0	0.252815282492073	0.106303008513437	0.201277560806865	0.0148741080915559	0	0	0	0.00358963611596352	0
TCGA-44-3919-01A	0.00248274847253423	0.0204510087197121	0.057224478177002	0.112859619970398	0	0.136436075222977	0.00614871065385847	0.0263158228720003	0.0432538620153262	0	0	0.0553033622701918	0.00287833513658377	0.0736118480612322	0.133563029093733	0.127903405605875	0.133235791207271	0	0.0576414940731106	0	0	0.0106904084481946
TCGA-86-7955-01A	0.0856938158816491	0	0.063035510286666	0.167891708079582	0	0.112498644290201	0.0247972670699305	0.0742837338680238	0.0515782688166088	0	0.0285355190825053	0.0450300778367541	0.0173695541748016	0.0686015930507579	0.060619676360371	0.0484129999597205	0	0.0700180665432913	0.0816335646991367	0	0	0
TCGA-67-6217-01A	0.062424917348082	0	0.104556539513551	0.0452514216312187	0	0.200659368529847	0.0144238966483843	0	0.0349510367728041	0	0	0.0101495937393005	0.014459813135594	0.0191478324223009	0.0801949570898554	0.119102981589962	0.157688766488799	0.0194347708086166	0.117554104281685	0	0	0
TCGA-78-8662-01A	0.0614133523007884	0	0.0348359403128143	0.115833295084255	0	0.156049783457565	0	0.140642640121449	0.0110547036046348	0	0	0.0239457224107866	0.000188401280821564	0.146780061541413	0.129352793455498	0.14188136011442	0.0258509768746688	0	0.0066515738629113	0.0055193955779732	0	0
TCGA-97-8176-01A	0.0367537811791595	0	0.0319260381374	0.055619797963414	0	0.0611113473725129	0	0	0.00731354838071451	0	0.00291937747500214	0.0238349361914614	0.0071182471979584	0.243399415115196	0.0277856229606024	0.326080724345975	0.0137845279105106	0.00256178288747742	0.11453491980736	0	0	0.0452559330752547
TCGA-78-8640-01A	0.0370243989725065	0	0.213769172768587	0.0294725103311965	0	0.0358058015032017	0.0273879368254973	0.0421734064002365	0.00550004918806244	0	0	0.0408323124424388	0.00271884076903798	0.276731564592065	0.113068434362676	0.149141097392814	0.0175335301997886	0	0.00353850482386792	0	0.00373439602571893	0.00156804340230429
TCGA-49-6744-01A	0.0508719449574846	0	0.103160093889661	0.0799065556436605	0	0.182203225673141	0.0261498256311232	0	0.0392769977633355	0.0558398903014902	0	0	0.00989308720436807	0.0590630469875991	0.0388527770021499	0.105541342301594	0.126083922539954	0.0529151905466716	0.0622653304011342	0	0	0.00797676915663313
TCGA-55-8512-01A	0.0231114247751134	0	0.0551052236561441	0.0931436226531769	0	0.15924880072993	0	0.00820370957026363	0	0	0.0358230147418973	0.040359607026035	0.0534057337002804	0.118329659977504	5.26584875445773e-06	0.245314298316769	0	0.0424600391214637	0.0329914104653795	0	0.00472633179851078	0.0877718576187775
TCGA-49-6742-01A	0.0245076851430812	0	0.0757754669415474	0.0638767334661693	0	0.115509907702166	0	0.051677170174932	0	0	0	0.0813769055856192	0.0286076484144544	0.066730565025699	0.0347912923599527	0.264890426779283	0	0.0836633640413884	0.0998924735613798	0	0	0.00870036080432804
TCGA-50-5935-01A	0.00395795571656699	0	0.0705641437853386	0.0434988376083043	0	0.225548660196107	0.0111981523499865	0.00394859086095997	0.102945772550836	0	0	0.00496323472822619	0.00857045078828368	0.129721018829091	0.0392573794421756	0.0675734034184528	0.136389187964795	0.101093205703438	0.0480962475392615	0	0	0.00267375851817822
TCGA-38-4629-01A	0.00589905933649057	0	0.117374997903578	0.0459751993683986	0	0.0860698747777304	0.0163601605364954	0.0223292104344533	0.01256548369263	0	0	0.0837859779818922	0.00552504113746707	0.109209920953757	0.108541933865039	0.284721197232334	0.039984356343517	0	0.0290252522841453	0	0.00465881750077319	0.0279735166512992
TCGA-55-8089-01A	0.0128624149555012	0	0.0221059848415596	0.243917689283379	0	0	0.0542052985756021	0.0216890174953516	0.00377191887974768	0.00996480977950126	0.0527488889301974	0.0325558662559088	0	0.112728358652617	0.192893940004087	0.142218119861164	0.0145566889164153	0.00792258952716958	0.0758584140417985	0	0	0
TCGA-MP-A4SW-01A	0.0296790477376152	0.0179725049523756	0.103925034589858	0.0716430873478473	0	0.15867596087429	0	0.0301249458508123	0.0850337643249107	0	0	0.0363904672556761	0.0151311486142313	0.101820134765241	0.0320307588853277	0.205388621176811	0.0377959622694724	0.0216560694789478	0.0432617397899052	0	0	0.0094707520866778
TCGA-78-7162-01A	0.0355073933844867	0	0.030191976544583	0.132834325756934	0	0.29427958702277	0	0.0269918855460382	0	0.0110361495864138	0	0.0232634176687022	0	0.0478196841683052	0.0720066768628734	0.159148356687507	0.0341180049298561	0.0456597611584976	0.0871427806830325	0	0	0
TCGA-55-A48Z-01A	0.0468404743245276	0	0.100782342649771	0.0454385927167661	0	0.146673152608231	0.00039456275160492	0.0235511842681995	0.0442722059512324	0	0	0.0308216612429909	0	0.259990668688806	0.0766793839072864	0.156326163762609	0.0303124854909971	0	0.0379171216369782	0	0	0
TCGA-50-5931-01A	0.0804913943021824	0	0.0596638977041999	0.0871323462363422	0	0.0395455144871592	0	0.128889224175685	0	0	0	0.0201088013683067	0	0.355417458854993	0.0699741051631378	0.0775102108216129	0	0.0669493114044611	0.0143177354819203	0	0	0
TCGA-55-7911-01A	0.0300505557397184	0	0.00723908250905115	0.174935190219726	0	0.0455353179945963	0.149474331229586	0.0634513984464596	0	0	0.0515638006735388	0.00472037169702256	0.0105458757270264	0.0315762365252063	0.0778545182404148	0.138430402176057	0	0.16992886841388	0.0446940504077159	0	0	0
TCGA-73-4676-01A	0.0109899594110903	0	0.020078533562884	0.0315849259249273	0	0.0877971727902138	0.00904513771480967	0.0150929705564588	0.00473377544816446	0	0	0	0.0758337586405049	0.165908981369091	0	0.316926606420393	0.029166645900571	0.0608323390453812	0.146238250339388	0	0	0.0257709428761226
TCGA-55-1596-01A	0.0163119426518832	0	0.114625786157283	0.00980067154852083	0	0.142359003986154	0.00451961006328546	0.00832195759479407	0.0619762976745234	0.012895542163803	0.00368903204435566	0	0	0.221811948083127	0.154861877886462	0.156149522842852	0.00043637348677011	0.0369811036191717	0.0523919331423039	0	0	0.00286739705471093
TCGA-44-8119-01A	0.0661206243765624	0	0.182137153530089	0	0	0.0306277879678737	0.0595052617773613	0.021752141368508	0.00749711554831233	0.0250739524141605	0	0.0302492890733057	0	0.305583406574097	0.0590383258556305	0.190404543755063	0	0	0.0129916210819411	0	0	0.00901877667709544
TCGA-69-7764-01A	0.0807972205639191	0	0.203792085676811	0.0598917418480252	0	0.359866368466196	0	0	0.00803269000964173	0	0	0.0326463231681775	0.00731374009043152	0.0492267505197445	0.082942978063296	0.0742754065102547	0.00139241809561156	0.0089163426229277	0.0309059343649632	0	0	0
TCGA-97-7546-01A	0.0387300018041757	0	0.0777147199844406	0.0633239828221766	0	0.339260246018875	0.0165228819927341	0	0	0	0.00579665343674954	0.00224456468590398	0.0420301314573686	0.0252348376270109	0.0475168356412366	0.161598724707197	0.0530425510788309	0.0275996764722821	0.0948319131015676	0	0	0.00455227916945071
